host_id,AGG_COUNT,host_total_listings_count,effected_by_policy_1,effected_by_policy_2,effected_by_policy_3,bedrooms,accommodates,rounded_revenue,days_rented
"5560586","3","9","3","3","3","5","12","7112","69"
"55650053","2","4","2","2","0","3","8","549","7"
"5572398","14","196","14","14","14","12","56","51569","427"
"55748497","1","2","1","1","0","1","4","0","0"
"5582451","3","9","3","3","3","4","9","0","0"
"55864266","2","4","2","2","0","2","4","3599","70"
"55910661","1","1","1","0","0","1","2","0","0"
"55910927","1","1","1","1","0","1","2","1114","22"
"55921052","1","1","1","1","0","1","4","861","14"
"56041438","1","1","1","0","0","1","2","0","0"
"56057572","2","4","0","2","0","4","7","2191","25"
"56074591","1","3","1","1","1","4","6","0","0"
"56074740","1","1","1","1","0","1","4","0","0"
"56103314","5","0","5","0","0","5","10","0","0"
"56164320","1","0","1","1","0","2","5","0","0"
"56250774","2","4","2","2","0","2","8","916","10"
"5632086","1","1","1","1","0","2","3","0","0"
"56328620","1","1","1","0","0","1","2","0","0"
"56358353","1","1","1","0","0","1","2","0","0"
"5639500","1","2","1","0","0","1","2","0","0"
"56443527","3","9","3","3","3","6","13","0","0"
"564660","1","2","1","0","0","1","2","241","3"
"5647613","1","2","1","1","0","0","4","3268","37"
"56495180","3","12","3","3","3","5","12","3204","20"
"56497637","3","9","3","3","3","5","9","0","0"
"56560031","1","1","1","1","0","1","2","557","11"
"56587382","1","0","1","1","0","1","4","0","0"
"56614125","1","1","1","1","0","3","7","557","3"
"5662710","1","3","1","1","1","2","6","1894","11"
"56723289","1","1","1","0","0","1","2","0","0"
"5679961","1","2","1","1","0","1","2","0","0"
"56811562","1","1","1","1","0","1","4","0","0"
"56854581","1","1","1","1","0","1","4","3640","26"
"56934269","1","1","1","1","0","2","5","0","0"
"5700221","45","2115","45","45","45","81","202","61477","401"
"57031755","2","0","2","2","0","4","8","3565","58"
"57123011","2","4","2","2","0","2","6","1485","14"
"57168498","1","5","1","1","1","2","4","16342","81"
"57219248","5","25","1","5","5","4","14","5154","54"
"5722227","1","1","1","1","0","2","4","0","0"
"57314257","1","0","0","0","0","1","2","0","0"
"5734525","1","3","1","1","1","2","7","0","0"
"57376652","1","1","1","0","0","1","2","0","0"
"5745690","1","2","1","0","0","1","2","0","0"
"5747921","1","2","1","1","0","1","2","0","0"
"5750054","2","4","2","2","0","2","5","6314","85"
"57543373","1","1","1","1","0","1","4","661","7"
"575824","2","4","2","1","0","3","8","557","3"
"57601757","4","16","4","4","4","8","16","1180","14"
"57612902","1","2","1","1","0","1","4","1021","18"
"57628328","1","2","1","0","0","1","2","0","0"
"57640369","2","4","2","2","0","2","8","4642","92"
"57664739","1","1","1","1","0","1","6","0","0"
"57687716","1","1","1","1","0","2","6","2340","26"
"57736164","1","2","1","1","0","2","3","1248","14"
"57751645","1","0","1","1","0","1","2","1485","37"
"5780346","1","4","1","0","1","1","1","0","0"
"5781787","1","2","1","1","0","2","4","11960","104"
"57838176","1","1","1","1","0","1","4","0","0"
"57842874","1","1","1","1","0","1","3","0","0"
"57872976","2","6","2","2","2","3","12","371","7"
"57895261","1","1","1","0","0","1","2","0","0"
"58010576","1","2","1","1","0","3","7","0","0"
"58017279","1","2","1","1","0","1","5","0","0"
"5806345","1","0","1","1","0","1","4","1114","14"
"58164414","1","1","1","1","0","1","4","0","0"
"58166286","1","1","1","0","0","1","3","0","0"
"58170461","4","16","3","4","4","6","14","0","0"
"58305907","1","1","1","1","0","1","3","1578","18"
"5844910","1","1","1","1","0","0","3","0","0"
"5845679","3","9","3","3","3","4","13","1415","11"
"5851277","2","4","2","0","0","2","5","0","0"
"58512979","1","1","1","1","0","2","3","0","0"
"58513755","1","2","1","1","0","3","4","0","0"
"5858328","2","4","2","2","0","3","6","1987","40"
"5868809","1","1","1","1","0","1","4","12394","174"
"5873948","1","1","1","1","0","3","7","6373","40"
"58760181","1","2","1","1","0","1","3","0","0"
"5877295","1","2","1","0","0","1","2","668","22"
"58776111","1","1","1","1","0","2","4","1467","18"
"58827701","2","0","2","1","0","3","6","2228","28"
"5883201","3","21","3","3","3","3","6","0","0"
"58848400","2","4","2","0","0","2","6","1136","22"
"58958758","3","57","3","3","3","3","8","5653","100"
"5897575","1","0","1","1","0","1","4","0","0"
"591031","1","2","1","1","0","0","2","0","0"
"59120466","4","16","4","0","4","4","11","7776","266"
"59163895","1","1","1","1","0","1","4","0","0"
"5921942","11","121","11","11","11","18","41","2398","25"
"5922972","3","12","3","3","3","6","16","360","3"
"5925448","1","1","1","1","0","2","5","661","7"
"59344169","1","0","1","0","0","1","1","185","3"
"59369712","5","25","5","5","5","9","34","2829","14"
"5938357","1","1","1","1","0","3","5","512","7"
"5940900","1","1","1","1","0","1","3","1314","22"
"5947533","1","1","1","1","0","1","2","0","0"
"5965746","1","4","1","1","1","1","3","5107","92"
"5967101","2","10","2","2","2","2","6","2314","26"
"59689037","1","1","1","1","0","1","4","1838","40"
"59710956","1","1","1","1","0","1","4","0","0"
"59746440","1","1","0","1","0","0","2","1485","29"
"59804605","1","3","1","1","1","0","4","0","0"
"5982972","1","1","1","1","0","1","2","4167","81"
"59849079","1","1","1","1","0","0","2","0","0"
"59881535","1","1","1","1","0","1","3","4516","59"
"59905469","1","1","1","1","0","1","2","0","0"
"59921131","1","4","1","1","1","1","4","0","0"
"5996955","1","1","1","1","0","2","4","0","0"
"6000414","3","12","3","0","3","4","7","2134","92"
"60067505","1","1","1","1","0","2","5","371","3"
"6007497","2","4","2","2","0","5","12","0","0"
"60123476","2","0","2","2","0","5","8","0","0"
"60169921","2","4","2","2","0","2","7","0","0"
"60194956","1","2","1","1","0","1","2","0","0"
"60207968","1","1","1","1","0","2","5","18367","159"
"60343291","1","1","1","1","0","1","2","0","0"
"60485232","1","4","1","1","1","2","6","1704","11"
"604860","1","1","1","0","0","1","2","0","0"
"60494663","1","1","1","1","0","2","4","0","0"
"60511162","1","1","0","1","0","1","2","2451","40"
"6053366","1","1","1","1","0","2","5","0","0"
"6057239","1","1","1","1","0","1","3","0","0"
"60587139","1","1","1","1","0","2","6","12480","78"
"60603639","1","1","1","1","0","1","2","468","7"
"60649528","1","2","1","1","0","1","5","0","0"
"606824","1","2","1","0","0","1","4","3677","111"
"60706894","1","2","1","1","0","2","4","0","0"
"60749789","1","1","1","0","0","1","2","0","0"
"60764442","1","1","1","1","0","2","4","0","0"
"60769316","1","1","1","1","0","0","3","0","0"
"6078172","4","16","3","0","4","4","11","8891","211"
"6079316","1","1","1","1","0","1","3","2328","40"
"60865981","1","2","1","1","0","1","2","0","0"
"6095246","2","6","2","2","2","2","8","0","0"
"60974996","1","1","1","1","0","2","4","0","0"
"6099104","2","12","2","2","2","2","5","0","0"
"61120493","2","4","2","2","0","2","8","5645","70"
"6112181","1","1","1","1","0","4","10","0","0"
"61253200","1","3","1","1","1","2","3","2971","29"
"61255266","1","1","1","1","0","1","3","1805","33"
"6125811","1","1","1","1","0","2","7","0","0"
"6127679","3","36","3","3","3","2","6","28744","511"
"61302093","1","2","1","0","0","1","2","0","0"
"613199","2","12","0","2","2","6","16","12855","55"
"61351951","2","4","2","2","0","2","5","7034","51"
"61360008","1","1","1","1","0","1","2","0","0"
"61396297","1","1","1","1","0","1","2","0","0"
"61402400","1","0","1","1","0","3","6","1693","22"
"61492236","1","1","1","1","0","1","3","0","0"
"616226","2","6","2","2","2","5","12","0","0"
"61636019","1","1","1","1","0","2","6","7020","55"
"61736220","1","1","1","1","0","2","2","0","0"
"61740070","2","4","2","2","0","1","4","2897","48"
"61767631","2","4","2","0","0","2","4","3899","155"
"6178081","1","1","1","1","0","1","4","0","0"
"61843617","1","1","1","1","0","1","5","9894","89"
"6196732","3","9","3","0","3","3","8","2739","110"
"61981488","1","1","1","0","0","1","2","5504","96"
"61983773","1","1","1","1","0","2","5","0","0"
"61991904","1","2","1","1","0","2","4","4082","26"
"620534","1","7","1","1","1","2","5","0","0"
"62060094","1","1","1","1","0","1","3","0","0"
"62068674","2","4","2","0","0","2","4","0","0"
"62074527","7","63","7","7","7","9","22","68202","951"
"62110595","1","1","1","1","0","3","5","1946","14"
"62285453","1","1","1","1","0","1","4","0","0"
"62384001","1","1","1","0","0","1","2","0","0"
"624048","1","3","1","1","1","2","6","25257","148"
"6241067","6","36","6","6","6","14","28","5317","72"
"6241546","1","1","1","0","0","1","2","4093","70"
"62415859","2","4","2","2","0","4","11","19812","178"
"6248108","1","1","1","1","0","1","4","0","0"
"6257105","1","1","1","1","0","1","2","0","0"
"62608558","2","4","2","0","0","2","4","0","0"
"62626616","1","1","1","1","0","3","6","0","0"
"62645416","3","9","3","3","3","3","12","7822","85"
"62647727","1","0","1","1","0","2","4","1723","59"
"6265794","3","18","3","3","3","4","12","0","0"
"62744791","3","6","3","3","0","1","9","0","0"
"62752286","1","1","1","1","0","1","4","0","0"
"62754803","1","1","1","1","0","6","12","23177","29"
"62764571","1","1","1","1","0","2","5","5192","22"
"62775284","1","1","1","1","0","2","4","0","0"
"62779611","1","1","1","1","0","2","3","0","0"
"62797828","1","1","1","1","0","1","4","0","0"
"62822511","8","96","8","8","8","17","36","16723","106"
"6286008","1","1","1","0","0","6","2","0","0"
"62884945","1","1","1","0","0","1","2","0","0"
"62892091","3","9","3","1","3","4","10","0","0"
"62900656","1","1","1","1","0","2","5","0","0"
"62901043","1","1","1","0","0","1","2","0","0"
"62948670","1","2","1","1","0","0","4","10764","170"
"6301038","1","2","1","1","0","1","2","334","7"
"63033703","1","1","1","1","0","1","5","11521","174"
"63034341","3","9","3","3","3","6","15","19748","306"
"63078188","1","0","1","1","0","1","4","0","0"
"63091258","1","1","0","0","0","1","2","1337","37"
"63119681","1","1","1","1","0","2","6","3714","37"
"63125914","7","28","7","7","7","11","36","36036","889"
"63133163","4","36","4","4","4","3","20","17081","333"
"6317858","1","1","1","0","0","1","2","3120","52"
"6332268","1","1","1","1","0","1","3","0","0"
"633736","2","6","2","0","2","2","4","0","0"
"63385485","1","1","1","0","0","1","2","0","0"
"6347000","3","3","3","0","0","3","5","0","0"
"63580313","1","1","1","1","0","2","6","9285","37"
"636702","1","1","1","1","0","2","4","0","0"
"63709048","22","594","22","22","22","38","103","125031","1365"
"6379824","4","20","4","1","4","6","10","0","0"
"638084","1","1","1","1","0","1","3","0","0"
"6381045","1","1","1","1","0","1","4","984","18"
"63844698","18","288","18","18","18","29","83","13761","207"
"6385140","1","1","1","0","0","1","2","0","0"
"63882934","1","1","1","1","0","2","3","0","0"
"63940070","1","1","1","1","0","1","3","0","0"
"6398796","4","8","4","4","0","6","16","9991","125"
"6401302","2","6","2","0","2","2","8","713","22"
"6403088","1","1","1","1","0","1","3","0","0"
"6411450","2","6","0","2","2","5","18","5124","43"
"64165692","2","4","2","2","0","3","6","22593","240"
"64192193","2","6","2","1","2","3","6","0","0"
"64199541","1","2","1","1","0","2","1","0","0"
"6424149","3","9","2","1","3","4","10","0","0"
"64263995","4","16","4","4","4","6","19","0","0"
"64267166","2","4","2","2","0","2","10","906","7"
"64282460","5","25","5","5","5","7","13","9918","176"
"643110","6","30","6","2","6","7","16","687","6"
"64316909","1","0","1","1","0","1","4","969","11"
"64328631","1","1","1","1","0","1","2","0","0"
"6434805","1","1","1","1","0","1","5","4490","144"
"643703","3","24","3","3","3","5","12","10934","118"
"64426214","1","1","1","1","0","1","3","0","0"
"64426705","1","1","1","1","0","1","3","0","0"
"64451726","2","4","2","0","0","2","2","5359","144"
"6453195","1","2","1","1","0","1","3","4446","70"
"64533904","1","1","1","1","0","1","2","0","0"
"64564024","1","1","0","1","0","2","4","832","7"
"6456904","1","1","1","1","0","2","4","668","11"
"64598838","1","1","1","1","0","0","2","546","11"
"64633474","2","4","2","2","0","4","8","0","0"
"64652880","1","1","1","1","0","3","7","0","0"
"64705989","5","25","5","5","5","6","21","14396","199"
"64766839","1","1","1","1","0","2","4","5682","33"
"64768636","1","0","1","1","0","1","2","0","0"
"6478668","1","2","1","0","0","1","2","0","0"
"64787059","1","2","1","1","0","0","2","0","0"
"6479452","1","4","1","0","1","1","2","0","0"
"64872752","1","2","1","1","0","2","6","0","0"
"64921990","1","1","1","1","0","2","6","0","0"
"6497368","1","2","1","0","0","1","2","185","3"
"65037473","1","1","1","1","0","1","2","0","0"
"65108733","1","1","1","0","0","1","1","0","0"
"65197102","6","42","6","0","6","6","20","6376","262"
"6520049","1","1","1","1","0","1","3","0","0"
"65222778","34","1258","4","34","34","71","181","11697","40"
"65275169","1","2","1","0","0","1","1","2692","92"
"6529553","1","2","1","0","0","1","2","0","0"
"653025","1","2","1","0","0","1","2","0","0"
"65324149","1","1","1","1","0","1","4","0","0"
"65336154","1","1","1","1","0","2","5","735","11"
"6534940","1","2","1","1","0","2","4","4364","92"
"65436477","1","1","1","1","0","1","4","2377","14"
"65444079","1","1","1","1","0","1","4","0","0"
"65454457","1","1","1","1","0","1","5","0","0"
"6545951","1","1","1","1","0","2","6","2496","29"
"65461091","1","1","1","1","0","1","4","352","3"
"6567947","5","30","4","0","5","5","9","579","10"
"65690834","1","1","1","1","0","2","4","1114","11"
"657194","2","8","2","2","2","4","12","4011","33"
"65731801","1","0","1","1","0","1","4","0","0"
"6581719","1","3","1","1","1","1","3","6793","115"
"6584047","1","1","1","1","0","2","4","2982","40"
"65872252","1","1","1","1","0","3","6","0","0"
"65878280","1","1","1","1","0","1","2","2373","33"
"65878829","1","1","1","1","0","1","2","6630","130"
"65904374","1","2","1","1","0","2","4","0","0"
"65937710","1","1","1","1","0","1","5","2124","48"
"6594667","9","117","9","9","9","20","47","39914","257"
"6602314","1","1","1","0","0","1","1","0","0"
"66082692","1","1","1","1","0","1","2","0","0"
"6612029","2","2","2","2","0","4","10","0","0"
"66150074","2","2","2","2","0","4","8","0","0"
"6615546","4","20","4","0","4","4","7","697","17"
"66174938","5","35","5","5","5","5","25","19921","329"
"6622364","1","2","1","1","0","1","2","0","0"
"6623347","8","80","8","3","8","8","24","1151","25"
"6625131","1","2","1","1","0","2","4","0","0"
"662779","1","1","0","1","0","1","2","1834","70"
"66295486","2","4","2","1","0","1","4","0","0"
"6630698","2","4","2","2","0","3","6","0","0"
"66321588","2","4","2","1","0","3","5","426","10"
"6633143","1","2","1","1","0","1","2","416","7"
"6633992","2","8","2","2","2","3","6","2172","32"
"66340925","1","1","1","1","0","2","4","1574","14"
"6636866","1","1","1","1","0","5","10","0","0"
"66424654","1","1","1","0","0","1","2","0","0"
"66464559","1","1","1","1","0","1","4","8795","118"
"66483535","1","2","1","1","0","1","2","0","0"
"66545319","2","6","0","2","2","2","4","13048","330"
"665554","1","1","1","0","0","1","1","0","0"
"6658803","1","1","1","1","0","1","2","334","3"
"6666142","1","1","1","0","0","1","2","0","0"
"66700556","1","1","0","1","0","1","4","5627","55"
"66719919","2","6","2","2","2","2","6","2967","51"
"66748154","1","1","1","1","0","4","10","4457","29"
"66760067","1","1","1","1","0","1","4","260","3"
"6678795","2","6","2","1","2","2","4","0","0"
"66865693","1","1","1","1","0","1","3","0","0"
"66869611","1","2","1","1","0","2","4","0","0"
"6687278","1","1","1","1","0","1","2","0","0"
"669047","2","174","2","2","2","4","10","0","0"
"669835","4","16","4","0","4","4","8","0","0"
"669847","2","6","2","2","2","2","3","638","10"
"66995978","2","4","2","2","0","2","6","0","0"
"67008971","1","1","1","1","0","2","4","0","0"
"67016789","1","1","1","1","0","1","4","0","0"
"67034345","1","1","1","1","0","3","6","0","0"
"67054128","7","49","7","7","7","9","33","25064","566"
"67060741","1","1","1","1","0","1","2","4494","81"
"6711285","1","1","1","1","0","3","7","0","0"
"6714978","3","18","3","3","3","3","13","24494","151"
"67208386","3","9","3","0","3","5","7","371","3"
"67406087","1","8","1","1","1","3","6","0","0"
"67413162","1","1","1","1","0","1","4","0","0"
"67413782","1","1","1","1","0","1","4","1820","26"
"67422876","1","1","1","0","0","1","2","0","0"
"67471159","3","3","3","3","0","5","6","1660","11"
"67485657","2","2","2","0","0","2","6","0","0"
"67533417","2","2","2","2","0","2","6","898","7"
"6765008","1","0","1","1","0","3","6","0","0"
"6767356","1","3","1","0","1","1","2","1411","14"
"6769000","2","6","2","0","2","2","4","936","33"
"67748832","1","1","1","1","0","0","4","2897","74"
"6777425","1","1","1","0","0","1","2","0","0"
"6785576","1","1","1","1","0","1","4","0","0"
"67899958","6","36","6","0","6","6","14","1054","14"
"6793534","1","1","1","1","0","3","5","1040","7"
"67953719","9","72","9","0","9","9","12","1257","63"
"67957696","1","1","1","1","0","2","4","6355","107"
"68033787","1","1","1","1","0","1","4","0","0"
"6816655","2","2","2","2","0","2","4","2273","63"
"6819558","1","1","1","1","0","1","4","0","0"
"681999","1","1","1","0","0","1","1","609","14"
"6820587","1","1","1","0","0","1","2","0","0"
"68220895","3","12","3","3","3","4","11","8825","70"
"682892","2","2","1","2","0","1","4","0","0"
"6833515","1","1","1","1","0","3","6","0","0"
"6836134","2","4","2","0","0","2","6","0","0"
"683721","2","14","2","1","2","1","4","7747","106"
"6841307","2","10","2","2","2","3","8","0","0"
"68435416","1","1","1","1","0","2","5","3952","52"
"68487331","2","4","2","2","0","2","6","19351","352"
"6849367","2","4","2","2","0","4","9","0","0"
"6850088","6","6","6","6","0","16","41","3155","9"
"6850319","1","1","1","1","0","1","4","0","0"
"6851309","3","9","3","3","3","5","16","12245","165"
"68518096","1","1","1","0","0","1","2","0","0"
"68549514","1","1","1","0","0","1","2","0","0"
"6861988","1","1","0","1","0","2","4","3788","44"
"68639780","4","12","4","4","4","5","12","27414","477"
"6867618","1","1","1","1","0","1","2","0","0"
"68679236","1","1","1","0","0","1","1","0","0"
"68731750","1","1","0","1","0","1","4","0","0"
"6875961","2","4","2","2","0","2","8","14385","151"
"68773481","1","1","1","1","0","1","4","6678","115"
"6877467","5","25","5","5","5","12","20","1373","14"
"68828929","1","1","1","0","0","1","2","0","0"
"688861","3","21","3","3","3","10","32","12806","55"
"68889906","1","1","1","1","0","1","4","204","3"
"68920443","1","0","1","1","0","2","4","11050","130"
"69006540","1","1","1","1","0","1","2","9672","156"
"69014563","1","1","1","1","0","1","4","0","0"
"6902389","1","1","1","1","0","0","4","3900","78"
"69075755","1","1","1","0","0","1","2","0","0"
"69151249","2","2","2","2","0","3","6","0","0"
"69151698","1","2","1","1","0","2","3","594","7"
"69160884","3","3","3","0","0","3","7","575","6"
"69164396","2","2","2","2","0","3","8","2941","66"
"69199801","1","2","1","1","0","1","3","0","0"
"69319793","3","12","3","3","3","8","17","16034","211"
"69337034","1","1","1","1","0","1","2","0","0"
"6934221","3","9","3","3","3","3","8","608","14"
"69472530","1","2","1","0","0","1","3","0","0"
"69553033","2","4","2","2","0","5","10","18720","89"
"69595120","2","4","2","2","0","5","9","3713","70"
"6963683","1","1","1","1","0","2","4","0","0"
"6964234","1","2","1","0","0","1","3","0","0"
"6976636","7","56","7","7","7","14","33","0","0"
"69824852","1","1","1","1","0","1","3","0","0"
"69825099","1","1","1","1","0","2","6","0","0"
"69923416","6","0","6","6","0","8","20","10042","83"
"70101436","1","1","1","1","0","2","5","0","0"
"70125397","1","1","1","0","0","1","3","193","3"
"70179146","1","1","1","0","0","1","2","0","0"
"70226880","12","168","12","12","12","17","47","83662","749"
"70336743","3","9","3","3","3","4","13","2172","36"
"70444595","1","1","1","0","0","1","2","208","7"
"70448931","2","2","2","2","0","2","6","0","0"
"7051243","1","0","1","1","0","1","2","3075","44"
"70517844","1","2","1","1","0","2","5","0","0"
"7051986","1","1","1","0","0","1","1","0","0"
"7062544","2","4","2","2","0","2","4","2005","33"
"70691758","1","1","1","1","0","1","3","0","0"
"70746174","2","4","2","2","0","2","10","0","0"
"707707","18","342","18","18","18","22","60","75025","778"
"70794220","3","6","3","3","0","2","6","0","0"
"70900726","4","12","4","4","4","8","14","0","0"
"709145","1","2","1","1","0","2","4","0","0"
"70978824","2","6","2","2","2","2","5","0","0"
"7105929","4","16","4","1","4","4","8","1039","25"
"71084145","1","1","1","0","0","1","2","0","0"
"71111127","1","1","0","1","0","1","4","1411","14"
"71119190","2","4","2","2","0","4","10","0","0"
"71254979","1","1","1","1","0","1","4","2874","66"
"71270146","1","1","1","1","0","1","2","0","0"
"7127790","1","1","1","1","0","2","6","3042","26"
"71279926","1","1","1","1","0","0","3","0","0"
"71357116","1","0","1","0","0","1","2","0","0"
"71424708","1","1","1","1","0","2","4","0","0"
"71448450","1","1","1","1","0","3","4","0","0"
"7147408","6","24","6","0","6","6","15","5532","125"
"7148120","2","8","2","2","2","2","7","3714","37"
"7153543","1","1","1","1","0","1","4","0","0"
"71593939","2","4","2","2","0","2","6","0","0"
"71595643","2","2","2","0","0","3","8","0","0"
"71631728","1","1","1","1","0","1","4","1872","26"
"7165501","1","1","1","1","0","2","6","0","0"
"71679531","1","1","1","1","0","3","4","482","3"
"71776386","1","1","1","1","0","1","2","0","0"
"7179336","1","0","1","1","0","1","4","0","0"
"71800384","1","1","1","1","0","2","4","0","0"
"7181139","1","1","1","1","0","1","4","0","0"
"7190648","9","81","9","1","9","9","25","12574","367"
"7192310","1","1","1","0","0","1","3","0","0"
"71927837","1","1","1","0","0","1","2","0","0"
"71957242","1","0","1","1","0","1","3","1560","26"
"7197980","1","1","1","0","0","1","2","0","0"
"72118666","2","4","2","2","0","2","5","4586","96"
"7213338","3","15","3","3","3","4","10","7502","155"
"7219613","1","1","1","0","0","1","1","0","0"
"72231855","1","4","1","1","1","0","4","0","0"
"7223609","1","1","1","1","0","1","4","0","0"
"7224203","3","21","3","0","3","3","7","9690","218"
"72307702","1","2","1","0","0","1","1","0","0"
"72322749","1","3","1","1","1","2","4","4609","63"
"72445924","2","4","2","0","0","2","5","430","14"
"72455411","1","1","1","1","0","1","4","0","0"
"72470639","1","1","1","1","0","2","5","0","0"
"72510311","1","1","1","1","0","1","4","0","0"
"72542533","1","1","1","1","0","3","4","0","0"
"725879","14","196","14","5","14","15","37","96926","1865"
"7259150","5","45","5","5","5","10","27","3632","28"
"7262932","2","4","2","2","0","4","14","24681","222"
"72653871","1","1","1","0","0","1","2","2165","40"
"7276248","1","1","1","1","0","1","4","0","0"
"7280596","1","1","1","0","0","1","2","0","0"
"72847441","5","15","5","1","5","5","12","222","7"
"72868933","1","1","1","1","0","1","3","0","0"
"7287618","2","4","2","2","0","2","6","6719","100"
"72877228","1","2","1","0","0","1","2","0","0"
"72907397","1","2","1","0","0","1","2","0","0"
"72926246","1","1","1","1","0","0","2","2165","40"
"73023705","1","1","1","1","0","0","2","0","0"
"73061353","1","4","1","1","1","1","4","791","11"
"73102262","1","1","1","1","0","2","6","0","0"
"7314394","1","2","1","1","0","1","2","0","0"
"7317080","2","4","2","0","0","2","3","1099","36"
"73172998","2","2","2","0","0","2","4","5608","147"
"731736","1","3","1","1","1","3","8","0","0"
"73193076","1","1","1","1","0","2","6","0","0"
"7322569","1","0","1","1","0","4","10","5571","11"
"7326773","1","1","1","1","0","3","6","0","0"
"73300246","1","1","1","1","0","2","3","0","0"
"7334813","1","1","1","0","0","1","2","0","0"
"7334974","1","1","1","1","0","0","3","557","11"
"7347622","1","2","1","1","0","1","4","1664","29"
"734784","5","20","4","0","5","4","9","1135","17"
"73514309","1","1","1","0","0","1","2","0","0"
"73520295","1","1","1","1","0","1","4","0","0"
"73536128","1","2","1","1","0","1","2","2414","37"
"73562613","1","1","1","1","0","1","2","3458","70"
"73573309","1","0","1","1","0","3","6","9285","37"
"7358884","1","1","1","1","0","1","3","0","0"
"7362285","1","1","1","1","0","2","4","0","0"
"7370974","1","1","1","1","0","2","4","0","0"
"73746938","2","4","2","2","0","2","7","2005","44"
"7375345","1","2","1","1","0","1","2","1170","18"
"7375354","1","1","1","1","0","4","8","1782","14"
"7376980","1","1","1","1","0","2","6","5564","52"
"73787747","2","4","2","2","0","2","6","0","0"
"7390525","1","1","1","1","0","1","2","705","7"
"73926343","1","1","1","1","0","1","3","2808","33"
"73978253","1","1","1","0","0","1","1","297","14"
"7398481","1","0","1","1","0","2","2","0","0"
"73996915","1","2","1","1","0","2","6","36370","237"
"74285140","2","6","2","2","2","2","6","5616","66"
"7429422","1","1","1","1","0","2","4","0","0"
"74297427","2","6","0","1","2","2","6","1626","36"
"7430177","1","1","1","1","0","1","2","0","0"
"7439057","31","1085","31","30","31","43","127","24680","220"
"7448377","1","1","1","1","0","1","3","3380","26"
"74501331","2","4","2","2","0","5","12","15013","100"
"745107","3","9","3","0","3","3","5","118","7"
"74570559","1","1","1","0","0","1","1","1158","48"
"7457385","1","1","1","0","0","1","2","0","0"
"74593644","2","4","2","2","0","2","7","0","0"
"74746404","6","24","6","4","6","7","20","8185","146"
"74773907","2","6","2","0","2","3","5","0","0"
"7480174","10","110","10","10","10","21","48","80764","278"
"74802916","1","1","1","1","0","1","3","0","0"
"7494287","1","1","1","0","0","1","1","0","0"
"74947991","1","3","1","1","1","2","6","0","0"
"7497146","1","2","1","1","0","2","6","0","0"
"74988225","1","1","1","1","0","2","4","2228","37"
"7505748","1","2","1","1","0","2","4","802","14"
"75076697","1","1","1","0","0","1","1","0","0"
"75144548","1","6","1","1","1","3","5","0","0"
"75148953","1","1","1","1","0","2","4","9582","111"
"75165067","1","0","1","1","0","1","3","0","0"
"753741","1","10","1","1","1","0","2","204","3"
"75580122","2","2","2","2","0","3","10","0","0"
"7562963","1","2","1","1","0","1","2","0","0"
"7566295","1","2","1","1","0","1","3","0","0"
"7569800","1","1","1","1","0","1","4","0","0"
"75756554","1","2","1","1","0","1","2","0","0"
"75780354","1","1","1","1","0","1","2","0","0"
"75797735","1","1","1","1","0","1","2","0","0"
"758005","3","3","3","0","0","3","6","0","0"
"75850373","1","1","1","1","0","1","2","0","0"
"75879877","1","1","1","0","0","1","2","0","0"
"7589058","1","1","1","1","0","1","4","0","0"
"75898726","1","2","1","1","0","1","1","735","11"
"7590259","1","2","1","1","0","2","4","0","0"
"7592122","1","1","1","1","0","2","4","3328","59"
"75922347","1","1","1","1","0","2","5","5564","52"
"75983449","1","0","1","1","0","1","4","7666","89"
"75989768","2","4","2","2","0","2","4","0","0"
"76161100","1","1","1","1","0","2","4","516","3"
"7618275","1","1","1","0","0","1","3","0","0"
"76196922","2","4","2","2","0","3","10","1778","14"
"76265731","1","1","1","1","0","1","2","0","0"
"762706","6","48","6","1","6","10","26","3713","53"
"76289006","1","1","1","1","0","2","6","0","0"
"76374059","6","36","6","4","6","6","12","15580","84"
"7638341","1","2","1","1","0","2","6","0","0"
"76402307","1","1","1","1","0","1","4","0","0"
"76553775","1","1","1","0","0","1","2","0","0"
"76556384","47","3008","47","42","47","81","223","74601","696"
"76572850","5","20","5","5","5","5","14","29604","328"
"76602171","1","1","1","1","0","1","3","5229","59"
"76611454","3","3","3","3","0","8","18","0","0"
"7671574","1","1","1","1","0","1","2","6240","89"
"7672622","1","5","1","1","1","1","4","9471","92"
"7677642","2","2","2","1","0","2","4","13772","177"
"76778817","1","1","1","1","0","1","4","0","0"
"7678068","1","2","1","1","0","2","6","0","0"
"768323","4","24","4","4","4","4","10","24331","552"
"76875052","1","0","1","1","0","2","4","3621","55"
"76955661","1","1","1","0","0","1","2","2600","74"
"76957518","1","8","1","1","1","1","2","10169","137"
"76957624","1","1","1","1","0","3","7","2785","37"
"7700443","1","5","1","1","1","1","4","0","0"
"77050848","1","1","1","1","0","2","4","891","14"
"77105721","1","1","1","1","0","1","3","880","11"
"77234178","1","1","1","1","0","2","4","0","0"
"77287997","1","1","1","1","0","1","2","0","0"
"77351159","2","4","2","2","0","2","7","1690","26"
"77444723","1","1","1","0","0","1","2","0","0"
"77477242","1","1","1","1","0","1","4","434","3"
"774842","1","3","1","0","1","1","2","464","18"
"7752437","1","1","1","1","0","1","4","0","0"
"7754686","2","4","2","2","0","4","12","36938","352"
